API14,Well Name,Well Number,Lease Name,Operator Alias (Legacy),Operator Company Name,Operator (Reported),Operator Ticker,Field,County/Parish,DI Basin,DI Play,DI Subplay,Formation at Total Depth,Target Formation,Producing Reservoir,Elevation,Elevation Type,Ground Elevation,Measured Depth (TD),True Vertical Depth,Production Type,Well Status,Producing Entity Count,Producing Entity ID,Producing Entity Type,Producing Entity Lease Number,Spud Date,Completion Date,Drill Type,Upper Perforation,Lower Perforation,Gross Perforated Interval,Horizontal Length,DI Lateral Length,First Prod Date,Last Prod Date,Months Produced,Start Date (First Treatment Job),End Date (First Treatment Job),First Test Gas Volume,First Test Oil Volume,First Test Water Volume,First Test Hours Tested,First Test Production Method,First Well Test Date,First Reported Test Type,Last Well Test Date,Last Test Type,Peak BOE,Peak BOE Month No.,Peak Gas,Peak Gas Month No.,Peak Oil,Peak Oil Month No.,Peak MMCFGE,Peak MMCFGE Month No.,Peak BOE per perforated Ft,Peak Gas per perforated Ft,Peak Oil per perforated Ft,Cum BOE,Cum Gas,Cum Oil,Cum Water,Cum GOR,Cum BCFGE,Cum MMCFGE,Latest Gas,Latest Oil,Latest Water,Latest GOR,2nd Month GOR,First 6 BOE,First 6 Gas,First 6 Oil,First 6 Water,First 6 BOE per perforated Ft,First 6 Gas per perforated Ft,First 6 Oil per perforated Ft,First 12 BOE,First 12 Gas,First 12 Oil,First 12 Water,First 12 MMCFGE,First 12 BOE per perforated Ft,First 12 Gas per perforated Ft,First 12 Oil per perforated Ft,Last 12 Gas,Last 12 Oil,Last 12 Water,AAPG Geologic Province,Play Assessment Basin,State,Section,Township,Range,Quarter Quarter,District,Abstract,Block,Survey,Shallowest Perforation,Deepest Perforation,Gross Perforated Interval (Multiple Prod Entities),Oil Gatherer,Gas Gatherer,Oil Gravity,Gas Gravity,Surface Hole Latitude (WGS84),Surface Hole Longitude (WGS84),Bottom Hole Latitude (WGS84),Bottom Hole Longitude (WGS84)
30015411480000,SPUD 16 STATE,010H,SPUD 16 STATE,DEVON,DEVON ENERGY,"DEVON ENERGY PRODUCTION COMPANY, LP",DVN,LAGUNA SALADO,EDDY (NM),DELAWARE,DELAWARE,,BONE SPRING,BONE SPRING,BONE SPRING,2988.00,KB,2963.00,12764.00,7759.08,OIL,ACTIVE,1,128281713,COM,030668,2014-03-30,2014-08-14,H,8102.00,12662.00,4560.00,4495.83,4560.00,2015-01-01,2022-12-01,96,2014-07-28,2014-08-02,352.00,154.00,1853.00,24.00,FLOWING,2014-08-25,InitialPotentialTest,2014-08-25,InitialPotentialTest,33785.00,4,116075.00,5,20871.00,3,202.7100,4,7.41,25.46,4.58,616858.46,2373363.00,221298.00,481165.00,10724.74,3.7012,3701.1510,10781.00,511.00,1573.00,21097.85,1868.23,150776.83,390029.00,85772.00,35696.00,33.07,85.53,18.81,264781.67,809674.00,129836.00,127512.00,1588.6900,58.07,177.56,28.47,139370.0000,4309.0000,35994.0000,PERMIAN BASIN,Delaware Basin,NM,16,23S,29E,NESE,,,,,8102.00000,12662.00000,4560.00,MARATHON OIL CO,"DCP OPERATING COMPANY, LP",42.500000,,32.3037681,-103.9832189,32.3072511,-103.9971793
30015411450000,DOC HOLLIDAY 32 STATE COM,001,DOC HOLLIDAY 32 STATE COM,EOG RESOURCES,EOG RESOURCES,EOG RESOURCES INC,EOG,WILLOW LAKE,EDDY (NM),DELAWARE,DELAWARE,,BONE SPRING,"BONE SPRING,WEST","BONE SPRING, WEST",3433.60,KB,3408.60,12135.00,7620.05,OIL,ACTIVE,1,128281725,COM,329979,2014-02-07,2014-04-13,H,7648.00,12101.00,4453.00,4825.20,4453.00,2014-04-01,2022-10-01,103,2014-03-25,2014-03-30,1438.00,402.00,1605.00,24.00,FLOWING,2014-05-01,InitialPotentialTest,2014-05-01,InitialPotentialTest,12678.83,2,34541.00,2,7704.00,1,76.0730,2,2.85,7.76,1.73,172786.29,431600.00,100853.00,505918.00,4279.50,1.0367,1036.7180,459.00,,16.00,,4990.03,46337.17,113203.00,27470.00,164572.00,10.41,25.42,6.17,65593.50,152655.00,40151.00,221006.00,393.5610,14.73,34.28,9.02,42855.0000,3088.0000,21773.0000,PERMIAN BASIN,Delaware Basin,NM,32,24S,27E,NWNW,,,,,7648.00000,12101.00000,4453.00,GPM GAS CORP,GPM GAS CORP,,,32.1810663,-104.2199645,32.1678263,-104.2190484
30015411380000,CYPRESS 28 FEDERAL,006H,CYPRESS 28 FEDERAL,OCCIDENTAL PETR,OCCIDENTAL PETROLEUM,OXY USA INC,OXY,HARROUN RANCH,EDDY (NM),DELAWARE,DELAWARE,,BRUSHY CANYON,"DELAWARE, NE",MULTIPLE,3045.80,KB,3020.80,11425.00,6598.50,OIL,ACTIVE,2,"128281794,128583914",MULTIPLE,MULTIPLE,2015-01-09,2015-04-08,H,6998.00,11121.00,4123.00,4822.33,4123.00,2015-04-01,2022-12-01,88,2015-02-19,2015-02-21,346.00,138.00,2421.00,24.00,PUMPING,2015-05-06,InitialPotentialTest,2015-05-06,InitialPotentialTest,7024.67,6,9825.00,23,6400.00,6,42.1480,6,1.70,2.38,1.55,136263.99,230280.00,97884.00,1734699.00,2352.58,0.8176,817.5840,2330.00,375.00,8418.00,6213.33,1238.76,10760.67,7180.00,9564.00,35626.00,2.61,1.74,2.32,35080.67,22216.00,31378.00,130364.00,210.4840,8.51,5.39,7.61,19451.0000,2555.0000,74035.0000,PERMIAN BASIN,Delaware Basin,NM,28,23S,29E,SESW,,,,,6998.00000,11121.00000,4123.00,MULTIPLE,MULTIPLE,,,32.2694970,-103.9919458,32.2827219,-103.9929931
30015411370000,POKER LAKE CVX JV PC,014H,POKER LAKE CVX JV PC,XTO PERMIAN OPERATING LLC,EXXON MOBIL,XTO PERMIAN OPERATING LLC.,XOM,PIERCE CROSSING,EDDY (NM),DELAWARE,DELAWARE,,BONE SPRING,"BONE SPRING, EAST",MULTIPLE,3320.00,KB,3300.00,13940.00,9065.86,OIL,ACTIVE,2,"128281783,128551140",MULTIPLE,MULTIPLE,2013-06-07,2013-08-05,H,8989.00,13940.00,4951.00,5128.10,4951.00,2013-08-01,2022-12-01,112,,,866.00,275.00,1544.00,24.00,PUMPING,2013-08-21,InitialPotentialTest,2013-08-21,InitialPotentialTest,8548.50,1,17989.00,2,5960.00,1,51.2910,1,1.73,3.63,1.20,173756.85,486995.00,92591.00,481762.00,5259.64,1.0425,1042.5410,5834.00,498.00,2990.00,11714.86,3413.47,32129.17,82609.00,18361.00,103813.00,6.49,16.69,3.71,44729.83,119645.00,24789.00,131666.00,268.3790,9.03,24.17,5.01,47170.0000,5069.0000,27645.0000,PERMIAN BASIN,Delaware Basin,NM,04,25S,30E,NENE,,,,,8989.00000,13816.00000,4827.00,MULTIPLE,MULTIPLE,,,32.1665742,-103.8795806,32.1524787,-103.8795853
30015411350000,LONE TREE DRAW 13 STATE COM,005,LONE TREE DRAW 13 STATE COM,DEVON,DEVON ENERGY,"DEVON ENERGY PRODUCTION COMPANY, LP",DVN,FENTON,EDDY (NM),DELAWARE,DELAWARE,,DELAWARE,"DELAWARE, NORTHWEST","DELAWARE, NORTHWEST",3188.00,KB EST,3165.00,9589.00,4999.40,OIL,ACTIVE,1,128281788,COM,038927,2013-07-31,2013-10-10,H,5110.00,9550.00,4440.00,4793.96,4440.00,2013-10-01,2022-12-01,98,2013-09-23,2013-09-24,86.00,140.00,1402.00,24.00,PUMPING,2013-10-23,InitialPotentialTest,2013-10-23,InitialPotentialTest,8524.50,3,8973.00,3,7029.00,3,51.1470,3,1.92,2.02,1.58,121505.86,183479.00,90926.00,1114951.00,2017.89,0.7290,729.0350,859.00,253.00,1717.00,3395.26,1123.49,34893.17,36697.00,28777.00,129766.00,7.86,8.27,6.48,56401.67,71254.00,44526.00,285413.00,338.4100,12.70,16.05,10.03,8237.0000,3145.0000,62380.0000,PERMIAN BASIN,Delaware Basin,NM,13,21S,27E,NENE,,,,,5110.00000,9550.00000,4440.00,HOLLYFRONTIER REFINING & MARKETING LLC,"DCP OPERATING COMPANY, LP",,,32.4872250,-104.1376800,32.4740580,-104.1370937
30015411340000,LONE TREE DRAW 13 STATE,003H,LONE TREE DRAW 13 STATE,DEVON,DEVON ENERGY,"DEVON ENERGY PRODUCTION COMPANY, LP",DVN,FENTON,EDDY (NM),DELAWARE,DELAWARE,,DELAWARE,"DELAWARE, NORTHWEST","DELAWARE, NORTHWEST",3206.00,KB,3186.00,9562.00,4987.78,OIL,ACTIVE,1,128281787,COM,039822,2013-07-11,2013-09-23,H,5146.00,9536.00,4390.00,4812.56,4390.00,2013-09-01,2022-12-01,112,2013-08-12,2013-08-13,356.00,199.00,505.00,24.00,PUMPING,2013-09-23,InitialPotentialTest,2013-09-23,InitialPotentialTest,6805.00,2,11850.00,11,5828.00,2,40.8300,2,1.55,2.70,1.33,175093.00,351798.00,116460.00,989746.00,3020.76,1.0506,1050.5580,684.00,183.00,589.00,3737.70,1005.83,23313.00,19620.00,20043.00,133360.00,5.31,4.47,4.57,54221.00,72882.00,42074.00,252596.00,325.3260,12.35,16.60,9.58,10728.0000,2726.0000,57444.0000,PERMIAN BASIN,Delaware Basin,NM,13,21S,27E,NENW,,,,,5146.00000,9536.00000,4390.00,HOLLYFRONTIER REFINING & MARKETING LLC,"DCP OPERATING COMPANY, LP",,,32.4875034,-104.1455842,32.4742799,-104.1459678
30015411240000,BLACK LAKE 5 PA STATE COM,001H,BLACK LAKE 5 PA STATE COM,MEWBOURNE OIL,MEWBOURNE OIL,MEWBOURNE OIL CO,,WILLOW LAKE,EDDY (NM),DELAWARE,DELAWARE,,T. BONE SPRINGS,BONE SPRING,BONE SPRING,3001.00,KB,2981.00,12575.00,8046.28,OIL,ACTIVE,1,128281904,COM,039728,2013-08-05,2013-09-25,H,8507.00,12540.00,4033.00,4832.36,4033.00,2013-09-01,2022-12-01,111,,,1024.00,505.00,2245.00,24.00,PUMPING,2013-10-01,InitialPotentialTest,2013-10-01,InitialPotentialTest,16728.33,2,26834.00,2,12256.00,2,100.3700,2,4.15,6.65,3.04,186793.13,432355.00,114734.00,447553.00,3768.32,1.1208,1120.7590,2940.00,414.00,2545.00,7101.45,2189.46,51785.83,79259.00,38576.00,113999.00,12.84,19.65,9.57,69704.33,107444.00,51797.00,153577.00,418.2260,17.28,26.64,12.84,26943.0000,5574.0000,27356.0000,PERMIAN BASIN,Delaware Basin,NM,05,25S,28E,SESE,,,,,8507.00000,12540.00000,4033.00,PLAINS MARKETING L.P.,"ETC TEXAS PIPELINE, LTD.",48.100000,,32.1527443,-104.1017029,32.1660266,-104.1018074
30015411210000,HAYHURST 16 25 27 STATE,002H,HAYHURST 16 25 27 STATE,CHEVRON,CHEVRON,CHEVRON U S A INC,CVX,WILDCAT-015 G-02 S252715A,EDDY (NM),DELAWARE,DELAWARE,,BONE SPRING,BONE SPRING,BONE SPRING,3231.00,KB,3200.00,11535.00,6907.65,OIL,ACTIVE,1,128281916,COM,039726,2014-03-23,2014-08-20,H,7565.00,11326.00,3761.00,4861.47,3761.00,2014-08-01,2022-12-01,88,2014-07-25,2014-07-28,2.00,,1427.00,24.00,PUMPING,2014-08-20,InitialPotentialTest,2014-09-03,InitialPotentialTest,19682.50,4,85029.00,4,5511.00,4,118.0950,4,5.23,22.61,1.47,243930.37,1220870.00,40452.00,371212.00,30180.71,1.4636,1463.5820,436.00,144.00,2148.00,3027.78,9846.72,56796.00,240372.00,16734.00,108718.00,15.10,63.91,4.45,92324.67,427402.00,21091.00,161936.00,553.9480,24.55,113.64,5.61,74572.0000,2115.0000,28343.0000,PERMIAN BASIN,Delaware Basin,NM,16,25S,27E,NWNE,,,,,7565.00000,11327.00000,3762.00,CHEVRON U S A INC,CHEVRON U S A INC,,,32.1369846,-104.1925192,32.1236227,-104.1923498
30015411200000,HAYHURST 16 25 27 STATE,001H,HAYHURST 16 25 27 STATE,CHEVRON,CHEVRON,CHEVRON U S A INC,CVX,WILDCAT-015 G-02 S252715A,EDDY (NM),DELAWARE,DELAWARE,,BONE SPRING,BONE SPRING,BONE SPRING,3230.00,KB,3212.70,12304.00,7618.27,OIL,ACTIVE,1,128281915,COM,039726,2014-05-18,2014-11-07,H,8366.00,12021.00,3655.00,4962.33,3655.00,2014-11-01,2022-12-01,97,2014-10-13,2014-10-18,914.00,557.00,920.00,24.00,PUMPING,2014-11-11,InitialPotentialTest,2014-11-11,InitialPotentialTest,44244.17,2,77525.00,12,38207.00,2,265.4650,2,12.11,21.21,10.45,597684.62,1872910.00,285533.00,202558.00,6559.35,3.5861,3586.1080,2746.00,646.00,1043.00,4250.77,948.07,141050.17,237337.00,101494.00,52836.00,38.59,64.93,27.77,241219.17,568837.00,146413.00,81742.00,1447.3150,66.00,155.63,40.06,117255.0000,10788.0000,23014.0000,PERMIAN BASIN,Delaware Basin,NM,16,25S,27E,NENW,,,,,8026.00000,12203.00000,4177.00,CHEVRON U S A INC,CHEVRON U S A INC,,,32.1369541,-104.1964867,32.1233143,-104.1965499
30015411180000,SKEEN 2 26 27 STATE,004H,SKEEN 2 26 27 STATE,CHEVRON,CHEVRON,CHEVRON U S A INC,CVX,DELAWARE RIVER,EDDY (NM),DELAWARE,DELAWARE,,BONE SPRING,BONE SPRING,BONE SPRING,3182.40,KB EST,3159.40,12759.00,7846.15,OIL,ACTIVE,1,128281889,COM,039683,2014-06-14,2014-09-14,H,8304.00,12554.00,4250.00,4997.72,4250.00,2014-09-01,2022-12-01,90,2014-08-25,2014-08-25,366.00,278.00,1363.00,24.00,PUMPING,2014-09-14,InitialPotentialTest,2014-09-14,InitialPotentialTest,26387.00,3,57549.00,6,18293.00,3,158.3220,3,6.21,13.54,4.30,434337.32,1327418.00,213101.00,216582.00,6229.06,2.6060,2606.0240,8319.00,975.00,1450.00,8532.31,932.37,93804.00,204054.00,59795.00,48765.00,22.07,48.01,14.07,168925.33,500132.00,85570.00,95831.00,1013.5520,39.75,117.68,20.13,86341.0000,16192.0000,23317.0000,PERMIAN BASIN,Delaware Basin,NM,02,26S,27E,NENE,,,,,8304.00000,12554.00000,4250.00,CHEVRON U S A INC,CHEVRON U S A INC,,,32.0785258,-104.1536822,32.0647896,-104.1538891
30015411170000,SKEEN 2 26 27 STATE,003H,SKEEN 2 26 27 STATE,CHEVRON,CHEVRON,CHEVRON U S A INC,CVX,DELAWARE RIVER,EDDY (NM),DELAWARE,DELAWARE,,BONE SPRING,BONE SPRING,BONE SPRING,3206.04,KB EST,3183.04,12556.00,7821.74,OIL,ACTIVE,1,128281890,COM,039683,2013-12-08,2014-03-19,H,,,,4991.97,4531.00,2014-03-01,2022-12-01,98,2014-02-08,2014-02-13,667.00,476.00,,24.00,PUMPING,2014-03-26,InitialPotentialTest,2014-03-26,InitialPotentialTest,20621.83,5,70766.00,17,13876.00,4,123.7310,5,4.55,15.62,3.06,583498.51,1933863.00,261188.00,190716.00,7404.10,3.5010,3500.9910,9058.00,918.00,2031.00,9867.10,2025.35,102164.17,207535.00,67575.00,41431.00,22.55,45.80,14.91,164624.00,393678.00,99011.00,62750.00,987.7440,36.33,86.89,21.85,117579.0000,12123.0000,18496.0000,PERMIAN BASIN,Delaware Basin,NM,02,26S,27E,NWNE,,,,,8222.00000,14248.00000,6026.00,CHEVRON U S A INC,CHEVRON U S A INC,,,32.0785371,-104.1587789,32.0648158,-104.1588704
30015411160000,APACHE 25 FEDERAL,017H,APACHE 25 FEDERAL,HARVARD PETR,HARVARD PETROLEUM,"HARVARD PETROLEUM COMPANY, LLC",,LOS MEDANOS,EDDY (NM),DELAWARE,DELAWARE,,BONE SPRING,BONE SPRING,BONE SPRING,3366.00,KB,3341.00,15154.00,10941.23,OIL,ACTIVE,1,128281888,COM,330869,2013-04-14,2013-07-01,H,11265.00,15062.00,3797.00,4347.60,3797.00,2013-07-01,2022-12-01,114,2013-06-25,2013-06-29,240.00,573.00,178.00,24.00,FLOWING,2013-07-03,InitialPotentialTest,2013-07-03,InitialPotentialTest,48887.33,2,73568.00,2,36626.00,2,293.3240,2,12.88,19.38,9.65,725853.86,1416545.00,489763.00,428122.00,2892.31,4.3551,4355.1230,7736.00,1853.00,1504.00,4174.85,2008.63,167737.00,227580.00,129807.00,115294.00,44.18,59.94,34.19,255303.00,366594.00,194204.00,160528.00,1531.8180,67.24,96.55,51.15,102050.0000,25826.0000,22270.0000,PERMIAN BASIN,Delaware Basin,NM,25,22S,30E,NESE,,,,,11265.00000,15062.00000,3797.00,MARATHON OIL CO,"DCP OPERATING COMPANY, LP",,,32.3598139,-103.8279743,32.3577179,-103.8418349
30015410950000,CEDAR CANYON 27 FEDERAL COM,001H,CEDAR CANYON 27 FEDERAL COM,OCCIDENTAL PETR,OCCIDENTAL PETROLEUM,OXY USA INC,OXY,CEDAR CANYON,EDDY (NM),DELAWARE,DELAWARE,,BRUSHY CANYON,DELAWARE,DELAWARE,2945.00,KB,2920.00,9191.00,5272.96,OIL,P & A,1,128281850,COM,039717,2013-03-28,2013-05-20,H,5540.00,9060.00,3520.00,4351.80,3520.00,2013-06-01,2016-03-01,22,,,194.00,220.00,752.00,24.00,PUMPING,2013-05-25,InitialPotentialTest,2013-05-28,InitialPotentialTest,7536.00,5,3751.00,1,7536.00,5,45.2160,5,2.14,1.07,2.14,26860.00,5220.00,25990.00,422721.00,200.85,0.1612,161.1600,0.00,7.00,0.00,0.00,0.00,14234.17,3751.00,13609.00,76674.00,4.04,1.07,3.87,26772.67,4738.00,25983.00,229498.00,160.6360,7.61,1.35,7.38,0.0000,7.0000,0.0000,PERMIAN BASIN,,NM,27,24S,29E,NWNW,,,,,5540.00000,9060.00000,3520.00,CENTURION PIPELINE L.P.,ENTERPRISE FIELD SERVICES L.L.C.,,,32.1940395,-103.9781593,32.1820855,-103.9786625
30015410940000,BUCKSHOT STATE COM,003H,BUCKSHOT STATE COM,CONCHO OPERATING,CONOCOPHILLIPS,COG OPERATING LLC,COP,WILLOW LAKE,EDDY (NM),DELAWARE,DELAWARE,,T. BS 2ND SD,"BONE SPRING,WEST","BONE SPRING, WEST",3065.00,KB,3052.00,12613.00,7891.70,OIL,ACTIVE,1,128281854,COM,315211,2013-08-20,2013-09-27,H,8341.00,12548.00,4207.00,5040.75,4207.00,2013-10-01,2022-12-01,108,,,621.00,509.00,1243.00,24.00,GAS LIFT,2013-10-13,InitialPotentialTest,2013-10-13,InitialPotentialTest,10163.67,1,17836.00,2,7965.00,1,60.9820,1,2.42,4.24,1.89,143891.17,369865.00,82247.00,292688.00,4497.00,0.8633,863.3470,56.00,,,,3826.65,35772.17,70603.00,24005.00,28264.00,8.50,16.78,5.71,51946.83,106349.00,34222.00,59425.00,311.6810,12.35,25.28,8.13,7595.0000,1206.0000,1598.0000,PERMIAN BASIN,Delaware Basin,NM,31,24S,28E,SWSW,,,,,8341.00000,12548.00000,4207.00,ENTERPRISE CRUDE OIL LLC,CRESTWOOD NEW MEXICO PIPELINE LLC,43.000000,,32.1668282,-104.1300812,32.1802335,-104.1341996
30015410930000,BUCKSHOT STATE COM,002H,BUCKSHOT STATE COM,CONCHO OPERATING,CONOCOPHILLIPS,COG OPERATING LLC,COP,WILLOW LAKE,EDDY (NM),DELAWARE,DELAWARE,,BS 2ND SD,"BONE SPRING, WEST","BONE SPRING, WEST",3062.00,KB EST,3039.00,12629.00,8399.00,OIL,ACTIVE,1,128281853,COM,315211,2013-11-01,2013-11-17,H,8330.00,12560.00,4230.00,5085.46,4230.00,2013-12-01,2022-11-01,97,,,1456.00,709.00,1803.00,24.00,FLOWING,2013-12-24,InitialPotentialTest,2013-12-24,InitialPotentialTest,15214.00,2,33702.00,2,10229.00,1,91.2840,2,3.60,7.97,2.42,167381.51,422757.00,96922.00,331972.00,4361.83,1.0043,1004.2890,660.00,245.00,717.00,2693.88,3511.72,57233.50,126045.00,36226.00,114174.00,13.53,29.80,8.56,77476.67,174016.00,48474.00,158600.00,464.8600,18.32,41.14,11.46,11486.0000,4011.0000,6024.0000,PERMIAN BASIN,Delaware Basin,NM,31,24S,28E,SESE,,,,,8249.00000,12532.00000,4283.00,ENTERPRISE CRUDE OIL LLC,CRESTWOOD NEW MEXICO PIPELINE LLC,43.000000,,32.1668740,-104.1218490,32.1807628,-104.1199925
30015410920000,LONGVIEW FEDERAL 12,015H,LONGVIEW FEDERAL 12,"WPX ENERGY PERMIAN, LLC",DEVON ENERGY,"WPX ENERGY PERMIAN, LLC",DVN,CULEBRA BLUFF,EDDY (NM),DELAWARE,DELAWARE,,BONE SPRING,"BONE SPRING, SOUTH","BONE SPRING, SOUTH",3057.00,KB,3013.74,14000.00,8449.03,OIL,ACTIVE,1,128281832,COM,315952,2013-02-25,2013-07-24,H,8940.00,13931.00,4991.00,5736.46,4991.00,2013-07-01,2022-12-01,109,,,638.00,276.00,1139.00,24.00,PUMPING,2013-07-25,InitialPotentialTest,2013-07-25,InitialPotentialTest,14710.00,2,16806.00,2,11970.00,1,88.2600,2,2.95,3.37,2.40,188661.69,318922.00,135508.00,649900.00,2353.53,1.1320,1131.9700,485.00,120.00,,4041.67,1411.20,59281.67,75466.00,46704.00,160564.00,11.88,15.12,9.36,78448.67,97534.00,62193.00,213760.00,470.6920,15.72,19.54,12.46,7175.0000,2170.0000,4752.0000,PERMIAN BASIN,,NM,12,23S,28E,NENW,,,,,8940.00000,13931.00000,4991.00,SCURLOCK PERMIAN CORP,ENTERPRISE CRUDE OIL LLC,43.000000,,32.3250942,-104.0428675,32.3408547,-104.0423241
30015410910000,LONGVIEW FEDERAL 12,013H,LONGVIEW FEDERAL 12,"WPX ENERGY PERMIAN, LLC",DEVON ENERGY,"WPX ENERGY PERMIAN, LLC",DVN,CULEBRA BLUFF,EDDY (NM),DELAWARE,DELAWARE,,BONE SPRING,"BONE SPRING, SOUTH","BONE SPRING, SOUTH",3036.62,KB EST,3013.62,13517.00,7460.90,OIL,ACTIVE,1,128281851,COM,315952,2013-11-16,2014-01-28,H,7845.00,13365.00,5520.00,5937.39,5520.00,2014-01-01,2022-12-01,107,,,1869.00,657.00,2856.00,24.00,Unknown,2014-01-17,InitialPotentialTest,2014-02-17,InitialPotentialTest,20489.17,2,53263.00,2,11612.00,2,122.9350,2,3.71,9.65,2.10,256261.32,951782.00,97631.00,597957.00,9748.77,1.5376,1537.5680,1751.00,160.00,480.00,10943.75,4586.89,65022.00,195162.00,32495.00,129570.00,11.78,35.36,5.89,97407.00,308070.00,46062.00,199436.00,584.4420,17.65,55.81,8.34,29066.0000,1977.0000,17620.0000,PERMIAN BASIN,Delaware Basin,NM,12,23S,28E,NWNW,,,,,7845.00000,13365.00000,5520.00,SCURLOCK PERMIAN CORP,ENTERPRISE CRUDE OIL LLC,47.000000,,32.3247795,-104.0481720,32.3410976,-104.0484257
30015410900100,JOSEY WALES 16 STATE COM,003H,JOSEY WALES 16 STATE COM,EOG RESOURCES,EOG RESOURCES,EOG RESOURCES INC,EOG,WILDCAT G-02 S242703O,EDDY (NM),DELAWARE,DELAWARE,,BONE SPRING,,MULTIPLE,3232.00,KB,3206.00,12094.00,7454.12,OIL,ACTIVE,2,"128281780,128281852",MULTIPLE,MULTIPLE,2013-06-10,2013-08-25,H,7466.00,12021.00,4555.00,4809.66,4555.00,2013-08-01,2022-12-01,108,,,,,,,,,,,,8421.17,2,22418.00,3,5495.00,2,50.5270,2,1.85,4.92,1.21,89827.35,203492.00,55912.00,640484.00,3639.50,0.5390,538.9640,3186.00,295.00,5443.00,10800.00,3195.09,28955.83,72719.00,16836.00,220787.00,6.36,15.96,3.70,37064.33,84320.00,23011.00,303713.00,222.3860,8.14,18.51,5.05,24075.0000,2206.0000,37922.0000,PERMIAN BASIN,,NM,16,24S,27E,SWSE,,,,,7466.00000,12021.00000,4555.00,MULTIPLE,MULTIPLE,,,32.2111032,-104.1928797,32.2243232,-104.1928224
30015410840000,COTTONWOOD HILLS 32 STATE COM,002H,COTTONWOOD HILLS 32 STATE COM,CIMAREX,COTERRA ENERGY INC.,CIMAREX ENERGY CO.,CTRA,WILDCAT-015 G-03 S252636M,EDDY (NM),DELAWARE,DELAWARE,,2ND BONE SPRING,BONE SPRING,BONE SPRING,3268.00,KB,3248.00,12092.00,7527.82,OIL,ACTIVE,1,128281840,COM,039082,2013-05-26,2013-07-08,H,7425.00,12064.00,4639.00,4831.88,4639.00,2013-07-01,2022-12-01,110,,,1057.00,563.00,267.00,24.00,PUMPING,2013-07-26,InitialPotentialTest,2013-07-26,InitialPotentialTest,30537.50,2,75296.00,3,20226.00,2,183.2250,2,6.58,16.23,4.36,379047.01,1200606.00,178946.00,196027.00,6709.32,2.2743,2274.2820,10040.00,778.00,1000.00,12904.88,3058.88,114922.67,288958.00,66763.00,54030.00,24.77,62.29,14.39,165329.33,450296.00,90280.00,74817.00,991.9760,35.64,97.07,19.46,87381.0000,5653.0000,11042.0000,PERMIAN BASIN,Delaware Basin,NM,32,25S,27E,SWSW,,,,,7425.00000,12064.00000,4639.00,ENTERPRISE CRUDE OIL LLC,"LUCID ENERGY DELAWARE, LLC",49.200000,,32.0795624,-104.2196720,32.0928390,-104.2192512
30015410730000,CEDAR CANYON 28 FEDERAL COM,002H,CEDAR CANYON 28 FEDERAL COM,OCCIDENTAL PETR,OCCIDENTAL PETROLEUM,OXY USA INC,OXY,CEDAR CANYON,EDDY (NM),DELAWARE,DELAWARE,,BRUSHY CANYON,DELAWARE,DELAWARE,2946.00,KB,2921.00,10258.00,6468.40,OIL,P & A,1,128281982,COM,039711,2013-03-09,2013-05-13,H,4940.00,10150.00,5210.00,4175.97,5210.00,2013-08-01,2017-05-01,29,,,130.00,114.00,435.00,24.00,FLOWING,2013-05-21,InitialPotentialTest,2013-05-21,InitialPotentialTest,4094.67,3,2650.00,10,3685.00,3,24.5680,3,0.79,0.51,0.71,20712.00,5424.00,19808.00,328628.00,273.83,0.1243,124.2720,2.00,,,,667.03,10410.67,2458.00,10001.00,122439.00,2.00,0.47,1.92,19565.17,5419.00,18662.00,193656.00,117.3910,3.76,1.04,3.58,2.0000,157.0000,41526.0000,PERMIAN BASIN,Delaware Basin,NM,28,24S,29E,NWNE,,,,,4940.00000,10150.00000,5210.00,CENTURION PIPELINE L.P.,ENTERPRISE FIELD SERVICES L.L.C.,,,32.1944285,-103.9872890,32.1829502,-103.9873286
30015410590000,CERF 10 FEDERAL COM,004H,CERF 10 FEDERAL COM,DEVON,DEVON ENERGY,"DEVON ENERGY PRODUCTION COMPANY, LP",DVN,AVALON,EDDY (NM),DELAWARE,DELAWARE,,BONE SPRING,"BONE SPRING, EAST","BONE SPRING, EAST",3236.20,KB,3212.00,11797.00,6552.85,OIL,ACTIVE,1,128281946,COM,039695,2013-07-06,2013-09-25,H,7112.00,11751.00,4639.00,5323.52,4639.00,2013-09-01,2022-12-01,112,2013-09-09,2013-09-12,606.00,41.00,454.00,24.00,FLOWING,2013-10-24,InitialPotentialTest,2013-10-24,InitialPotentialTest,39394.17,4,164005.00,4,12221.00,3,236.3650,4,8.49,35.35,2.63,508502.00,2138832.00,152030.00,1279477.00,14068.49,3.0510,3051.0120,5424.00,368.00,5833.00,14739.13,9719.88,129673.00,523278.00,42460.00,200306.00,27.95,112.80,9.15,288843.17,1270261.00,77133.00,423670.00,1733.0590,62.26,273.82,16.63,66817.0000,4394.0000,58095.0000,PERMIAN BASIN,Delaware Basin,NM,09,21S,27E,SENE,,,,,7112.00000,11751.00000,4639.00,MARATHON OIL CO,"DCP OPERATING COMPANY, LP",,,32.4979398,-104.1875703,32.4957952,-104.1704913
