"","api","sampler","distance","Well.Name","Well.Number","Lease.Name","Operator.Alias..Legacy.","Operator.Company.Name","Operator..Reported.","Operator.Ticker","Field","County.Parish","DI.Basin","DI.Play","DI.Subplay","Formation.at.Total.Depth","Target.Formation","Producing.Reservoir","Elevation","Elevation.Type","Ground.Elevation","Measured.Depth..TD.","True.Vertical.Depth","Production.Type","Well.Status","Producing.Entity.Count","Producing.Entity.ID","Producing.Entity.Type","Producing.Entity.Lease.Number","Spud.Date","Completion.Date","Drill.Type","Upper.Perforation","Lower.Perforation","Gross.Perforated.Interval","Horizontal.Length","DI.Lateral.Length","First.Prod.Date","Last.Prod.Date","Months.Produced","Start.Date..First.Treatment.Job.","End.Date..First.Treatment.Job.","First.Test.Gas.Volume","First.Test.Oil.Volume","First.Test.Water.Volume","First.Test.Hours.Tested","First.Test.Production.Method","First.Well.Test.Date","First.Reported.Test.Type","Last.Well.Test.Date","Last.Test.Type","Peak.BOE","Peak.BOE.Month.No.","Peak.Gas","Peak.Gas.Month.No.","Peak.Oil","Peak.Oil.Month.No.","Peak.MMCFGE","Peak.MMCFGE.Month.No.","Peak.BOE.per.perforated.Ft","Peak.Gas.per.perforated.Ft","Peak.Oil.per.perforated.Ft","Cum.BOE","Cum.Gas","Cum.Oil","Cum.Water","Cum.GOR","Cum.BCFGE","Cum.MMCFGE","Latest.Gas","Latest.Oil","Latest.Water","Latest.GOR","X2nd.Month.GOR","First.6.BOE","First.6.Gas","First.6.Oil","First.6.Water","First.6.BOE.per.perforated.Ft","First.6.Gas.per.perforated.Ft","First.6.Oil.per.perforated.Ft","First.12.BOE","First.12.Gas","First.12.Oil","First.12.Water","First.12.MMCFGE","First.12.BOE.per.perforated.Ft","First.12.Gas.per.perforated.Ft","First.12.Oil.per.perforated.Ft","Last.12.Gas","Last.12.Oil","Last.12.Water","AAPG.Geologic.Province","Play.Assessment.Basin","State","Section","Township","Range","Quarter.Quarter","District","Abstract","Block","Survey","Shallowest.Perforation","Deepest.Perforation","Gross.Perforated.Interval..Multiple.Prod.Entities.","Oil.Gatherer","Gas.Gatherer","Oil.Gravity","Gas.Gravity","lat.w","lon.w","Bottom.Hole.Latitude..WGS84.","Bottom.Hole.Longitude..WGS84.","V1.w","V2.w","lon.s","lat.s","V1.s","V2.s","2.5km"
"221",30015438420000,"oil well area #3",1616.86343261648,"B BANKER 33 23S 28E RB","206H","B BANKER 33 23S 28E RB","MATADOR","MATADOR RESOURCES","MATADOR PRODUCTION COMPANY","MTDR","PURPLE SAGE","EDDY (NM)","DELAWARE","DELAWARE",NA,"WOLFCAMP","WOLFCAMP (GAS)","MULTIPLE",3076,"KB",3058.46,15349,10593.72,"GAS","ACTIVE",2,"129609121,129784304","MULTIPLE","MULTIPLE","2017-04-17","2017-07-01","H",10835,15180,4345,4989.43,4345,"2017-06-01","2022-10-01",65,"2017-06-17","2017-06-24",NA,NA,NA,NA,"","","","","",42281.5,2,173499,2,13365,2,253.689,2,9.73,39.93,3.08,438489.97,2046234,97451,598751,20997.57,2.6309,2630.94,15289,510,3572,29978.43,12981.59,130431.83,552155,38406,202144,30.02,127.08,8.84,204663.33,909104,53146,275428,1227.98,47.1,209.23,12.23,180742,6358,46914,"PERMIAN BASIN","Delaware Basin","NM",33,"23S",28,"SENE",NA,NA,NA,NA,10835,15180,4345,"MULTIPLE","MULTIPLE",NA,NA,32.2635897,-104.0841928,32.2622949,-104.100261,586256.08975144,3570021.23714245,-104.070258300466,32.272107693384,587560.39114406,3570976.77114861,TRUE
"222",30015438450000,"Malaga, churcjh",1781.43786780684,"JOURNEY 12 W2MP FEE COM","002H","JOURNEY 12 W2MP FEE COM","MEWBOURNE OIL","MEWBOURNE OIL","MEWBOURNE OIL CO","","PURPLE SAGE","EDDY (NM)","DELAWARE","DELAWARE",NA,"T. BONE SPRINGS","WOLFCAMP (GAS)","MULTIPLE",2993,"KB",2975,15241,10759.2,"GAS","ACTIVE",2,"129609184,129775704","MULTIPLE","MULTIPLE","2017-01-22","2017-04-14","H",10960,15201,4241,4794.76,4241,"2017-04-01","2022-10-01",67,"","",4158,526,1642,24,"FLOWING","2017-04-17","InitialPotentialTest","2017-04-17","InitialPotentialTest",52518.83,2,195425,2,19948,2,315.113,2,12.38,46.08,4.7,705982.13,3070249,194274,673478,15803.71,4.2359,4235.893,29015,1337,5489,21701.57,9796.72,196818.67,760300,70102,193883,46.41,179.27,16.53,294299.5,1174719,98513,262570,1765.797,69.39,276.99,23.23,285294,11004,68437,"PERMIAN BASIN","Delaware Basin","NM",12,"24S",28,"SWSW",NA,NA,NA,NA,10960,15201,4241,"MULTIPLE","MULTIPLE",NA,NA,32.2256241,-104.0489883,32.2258323,-104.033486,589609.259414821,3565841.46139158,-104.067871176949,32.2248533179643,587830.689105934,3565740.42410538,TRUE
"223",30015438460000,"Malaga, churcjh",1781.14553826213,"JOURNEY 12 W0MP FEE COM","003H","JOURNEY 12 W0MP FEE COM","MEWBOURNE OIL","MEWBOURNE OIL","MEWBOURNE OIL CO","","PURPLE SAGE","EDDY (NM)","DELAWARE","DELAWARE",NA,"T. WOLFCAMP","WOLFCAMP (GAS)","MULTIPLE",3002,"KB",2975,14251,9775.12,"GAS","ACTIVE",2,"129609183,129775759","MULTIPLE","MULTIPLE","2016-12-22","2017-04-14","H",9887,14206,4319,4794.29,4319,"2017-04-01","2022-10-01",67,"","",468,623,1763,24,"FLOWING","2017-04-16","InitialPotentialTest","2017-04-16","InitialPotentialTest",47897,2,72720,2,35777,2,287.382,2,11.09,16.84,8.28,430902.5,845763,289942,1115222,2917.01,2.5854,2585.415,4717,1461,8523,3228.61,2032.59,148724.67,221452,111816,271714,34.43,51.27,25.89,218758.83,342947,161601,455511,1312.553,50.65,79.4,37.42,82070,17517,107516,"PERMIAN BASIN","Delaware Basin","NM",12,"24S",28,"SWSW",NA,NA,NA,NA,9887,14206,4319,"MULTIPLE","MULTIPLE",NA,NA,32.2255669,-104.0489883,32.2257737,-104.0334875,589609.315543071,3565835.12059733,-104.067871176949,32.2248533179643,587830.689105934,3565740.42410538,TRUE
"224",30015438930000,"South #3 (State)",2477.49097650154,"HOLLYWOOD 28 33 W2IP FEDERAL COM","001H","HOLLYWOOD 28 33 W2IP FEDERAL COM","MEWBOURNE OIL","MEWBOURNE OIL","MEWBOURNE OIL CO","","PURPLE SAGE","EDDY (NM)","DELAWARE","DELAWARE",NA,"WOLFCAMP","GAS","WOLFCAMP (GAS)",3203.5,"KB",3177,16919,10091.89,"GAS","ACTIVE",1,"129629990","COM","316754","2016-11-08","2017-03-24","H",10235,16879,6644,7356.74,6644,"2017-03-01","2022-10-01",68,"","",1056,47,3024,24,"FLOWING","2017-03-29","InitialPotentialTest","2017-03-29","InitialPotentialTest",48274.5,3,173673,3,19329,3,289.647,3,7.27,26.14,2.91,681702.16,2612347,246311,1002294,10605.89,4.0902,4090.213,15528,1407,7342,11036.25,9519.86,182915.83,675395,70350,326731,27.53,101.65,10.59,281676.67,1043698,107727,469512,1690.06,42.4,157.09,16.21,168676,16070,75239,"PERMIAN BASIN","Delaware Basin","NM",28,"23S",27,"NESE",NA,NA,NA,NA,9006,16919,7913,"HOLLY TRANSPORTATION, LLC","ENTERPRISE FIELD SERVICES L.L.C.",NA,NA,32.2750971,-104.1879176,32.2548903,-104.1888085,576476.724884547,3571218.21078454,-104.169152806101,32.290761317615,578230.476659929,3572968.15828346,TRUE
"225",30015438990000,"Malaga, churcjh",1286.37784334229,"ANNE COM 15 24S 28E RB","221H","ANNE COM 15 24S 28E RB","MATADOR","MATADOR RESOURCES","MATADOR PRODUCTION COMPANY","MTDR","PURPLE SAGE","EDDY (NM)","DELAWARE","DELAWARE",NA,"WOLFCAMP","GAS","MULTIPLE",3044,"KB",3015,15364,10614.16,"GAS","ACTIVE",2,"129641652,129784303","MULTIPLE","MULTIPLE","2016-09-26","2016-11-11","H",10917,15219,4302,4235.9,4302,"2016-11-01","2022-10-01",72,"2016-10-23","2016-11-04",8471,953,3780,24,"FLOWING","2016-11-21","InitialPotentialTest","2016-11-21","InitialPotentialTest",44239.67,2,161638,2,17300,2,265.438,2,10.28,37.57,4.02,545482.03,2339808,155514,757487,15045.64,3.2729,3272.892,14417,600,4035,24028.33,9343.24,183536.17,711637,64930,252280,42.66,165.42,15.09,262647.33,1023980,91984,385279,1575.884,61.05,238.02,21.38,181367,7546,49367,"PERMIAN BASIN","Delaware Basin","NM",15,"24S",28,"NWNW",NA,NA,NA,NA,10917,15219,4302,"MULTIPLE","MULTIPLE",NA,NA,32.2228197,-104.0813108,32.2243778,-104.0677372,586566.208412515,3565504.08424032,-104.067871176949,32.2248533179643,587830.689105934,3565740.42410538,TRUE
"226",30015439190000,"Malaga, churcjh",1729.54454532967,"JANIE CONNER 13 24S 28E RB","222H","JANIE CONNER 13 24S 28E RB","MATADOR","MATADOR RESOURCES","MATADOR PRODUCTION COMPANY","MTDR","PURPLE SAGE","EDDY (NM)","DELAWARE","DELAWARE",NA,"WOLFCAMP","WOLFCAMP (GAS)","MULTIPLE",2981,"KB",2965,15858,10853.7,"GAS","ACTIVE",2,"129651232,129784243","MULTIPLE","MULTIPLE","2017-12-17","2018-04-24","H",11063,15697,4634,5410.51,4634,"2018-03-01","2022-10-01",56,"","",7750,791,3647,24,"FLOWING","2018-05-06","InitialPotentialTest","2018-05-06","InitialPotentialTest",44030.33,3,144446,3,19956,3,264.182,3,9.5,31.17,4.31,365030.68,1343476,141118,589751,9520.23,2.1902,2190.184,12656,997,5092,12694.08,9051.38,115202,400710,48417,216432,24.86,86.47,10.45,176444.67,628060,71768,305872,1058.668,38.08,135.53,15.49,111695,10112,52623,"PERMIAN BASIN","Delaware Basin","NM",14,"24S",28,"SENE",NA,NA,NA,NA,NA,NA,NA,"MULTIPLE","MULTIPLE",NA,NA,32.2199287,-104.0504561,32.2199452,-104.0329619,589476.529790405,3565208.88598293,-104.067871176949,32.2248533179643,587830.689105934,3565740.42410538,TRUE
"227",30015439200000,"Malaga, churcjh",1772.08129540623,"JANIE CONNER 13 24S 28E RB","202H","JANIE CONNER 13 24S 28E RB","MATADOR","MATADOR RESOURCES","MATADOR PRODUCTION COMPANY","MTDR","PURPLE SAGE","EDDY (NM)","DELAWARE","DELAWARE",NA,"WOLFCAMP","WOLFCAMP (GAS)","MULTIPLE",2991.5,"KB",2963,14880,9765.2,"GAS","ACTIVE",2,"129651231,129784240","MULTIPLE","MULTIPLE","2017-12-14","2018-04-25","H",10150,14620,4470,5446.02,4470,"2018-03-01","2022-10-01",56,"","",1715,971,3841,24,"FLOWING","2018-05-03","InitialPotentialTest","2018-05-03","InitialPotentialTest",35581.83,3,54575,3,26486,3,213.491,3,7.96,12.21,5.93,383739.51,796983,250909,1292489,3176.38,2.3024,2302.437,7408,1805,9379,4104.16,3539.84,98911.83,152969,73417,289292,22.13,34.22,16.42,172834.17,290203,124467,527279,1037.005,38.67,64.92,27.84,96554,21406,126845,"PERMIAN BASIN","Delaware Basin","NM",14,"24S",28,"SENE",NA,NA,NA,NA,NA,NA,NA,"MULTIPLE","MULTIPLE",NA,NA,32.2197233,-104.0500611,32.22031,-104.0324656,589513.953834255,3565186.4457918,-104.067871176949,32.2248533179643,587830.689105934,3565740.42410538,TRUE
"228",30015439400000,"Malaga, churcjh",1383.39392712209,"GUITAR 10 24 28 RB","201H","GUITAR 10 24 28 RB","MATADOR","MATADOR RESOURCES","MATADOR PRODUCTION COMPANY","MTDR","PURPLE SAGE","EDDY (NM)","DELAWARE","DELAWARE",NA,"WOLFCAMP","GAS","MULTIPLE",2996,"KB",2974.92,14338,9551.48,"GAS","ACTIVE",2,"129651217,129784185","MULTIPLE","MULTIPLE","2017-01-16","2017-05-09","H",9865,14170,4305,5388.3,4305,"2017-05-01","2022-10-01",66,"2017-04-25","2017-05-01",NA,NA,NA,NA,"","","","","",29618.83,4,43313,4,22400,4,177.713,4,6.88,10.06,5.2,517662.5,1191555,319070,1416550,3734.46,3.106,3105.975,6487,765,3786,8479.74,2522.75,143191.33,213800,107558,323639,33.26,49.66,24.98,229688.17,394555,163929,511919,1378.129,53.35,91.65,38.08,133696,18645,116864,"PERMIAN BASIN","Delaware Basin","NM",11,"24S",28,"NWNW",NA,NA,NA,NA,9865,14170,4305,"MULTIPLE","MULTIPLE",NA,NA,32.2372415,-104.0661024,32.2387333,-104.0834396,587985.421082122,3567115.13744755,-104.067871176949,32.2248533179643,587830.689105934,3565740.42410538,TRUE
"229",30015439490000,"oil well area #3",2045.5444930654,"YARDBIRDS 3 WOAP FEE","002H","YARDBIRDS 3 WOAP FEE","MEWBOURNE OIL","MEWBOURNE OIL","MEWBOURNE OIL CO","","PURPLE SAGE","EDDY (NM)","DELAWARE","DELAWARE",NA,"WOLFCAMP","GAS","MULTIPLE",3036,"KB",3018,14275,9607.8,"GAS","ACTIVE",2,"129725933,129775757","MULTIPLE","MULTIPLE","2017-03-29","2017-07-18","H",9700,14235,4535,4730.54,4535,"2017-07-01","2022-10-01",63,"","",NA,NA,NA,NA,"","","","","",33195,4,44951,5,25824,4,199.17,4,7.32,9.91,5.69,606588.03,998484,440174,1505175,2268.38,3.6395,3639.528,2003,1648,9697,1215.41,1698.82,156816,212682,121369,293485,34.58,46.9,26.76,273716,364260,213006,554774,1642.296,60.36,80.32,46.97,66211,33069,119911,"PERMIAN BASIN","Delaware Basin","NM",3,"24S",28,"NENE",NA,NA,NA,NA,9700,14235,4535,"MULTIPLE","MULTIPLE",NA,NA,32.2537477,-104.0680923,32.2407527,-104.0686138,587782.058919866,3568943.27276645,-104.070258300466,32.272107693384,587560.39114406,3570976.77114861,TRUE
"230",30015439500000,"Loving, Conoco",663.146578191158,"STYX 17 W2PA FEE COM","001H","STYX 17 W2PA FEE COM","MEWBOURNE OIL","MEWBOURNE OIL","MEWBOURNE OIL CO","","PURPLE SAGE","EDDY (NM)","DELAWARE","DELAWARE",NA,"T. WOLFCAMP","WOLFCAMP (GAS)","MULTIPLE",3063.5,"KB",3037,15530,10324.7,"GAS","ACTIVE",2,"129725950,129775888","MULTIPLE","MULTIPLE","2016-12-11","2017-04-28","H",10901,15490,4589,5237.23,4589,"2017-04-01","2022-10-01",62,"","",NA,NA,NA,NA,"","","","","",31075,2,117864,2,11431,2,186.45,2,6.77,25.68,2.49,507759.65,2189098,142910,917605,15318.02,3.0466,3046.558,14903,374,7000,39847.59,10310.91,136824,538524,47070,264903,29.82,117.35,10.26,239198.17,972253,77156,435307,1435.189,52.12,211.87,16.81,201413,8326,79800,"PERMIAN BASIN","Delaware Basin","NM",20,"23S",28,"NENE",NA,NA,NA,NA,10901,15490,4589,"MULTIPLE","MULTIPLE",NA,NA,32.2972619,-104.1020309,32.3116552,-104.1023025,584544.687209523,3573739.71310795,-104.108931792669,32.296066708746,583896.039563395,3573601.80148647,TRUE
"231",30015439660100,"Malaga, churcjh",1382.98648711509,"GUITAR 10 24 28 RB","221H","GUITAR 10 24 28 RB","MATADOR","MATADOR RESOURCES","MATADOR PRODUCTION COMPANY","MTDR","PURPLE SAGE","EDDY (NM)","DELAWARE","DELAWARE",NA,"WOLFCAMP","GAS","MULTIPLE",2997,"KB",2981,15412,10578.36,"GAS","ACTIVE",2,"129725937,129784228","MULTIPLE","MULTIPLE","2017-01-14","2017-04-20","H",10939,15239,4300,5348.86,4300,"2017-04-01","2022-10-01",67,"2017-03-28","2017-04-06",NA,NA,NA,NA,"","","","","",34998.83,2,128027,2,13661,2,209.993,2,8.14,29.77,3.18,526533.16,2275579,147270,705557,15451.75,3.1592,3159.199,7341,298,873,24634.23,9371.72,151059.67,593260,52183,219673,35.13,137.97,12.14,246669.33,992174,81307,337377,1480.016,57.36,230.74,18.91,177360,8787,54261,"PERMIAN BASIN","","NM",11,"24S",28,"NWNW",NA,NA,NA,NA,10939,15239,4300,"MULTIPLE","MULTIPLE",NA,NA,32.2372488,-104.0662125,32.239011,-104.0833861,587975.040781276,3567115.85648008,-104.067871176949,32.2248533179643,587830.689105934,3565740.42410538,TRUE
"232",30015439730000,"Malaga, churcjh",2045.5712127677,"JANIE CONNER 13 24S 28E RB","203H","JANIE CONNER 13 24S 28E RB","MATADOR","MATADOR RESOURCES","MATADOR PRODUCTION COMPANY","MTDR","PURPLE SAGE","EDDY (NM)","DELAWARE","DELAWARE",NA,"WOLFCAMP","WOLFCAMP (GAS)","MULTIPLE",3002,"KB",2974,14897,9950.03,"GAS","ACTIVE",2,"129756515,129784187","MULTIPLE","MULTIPLE","2017-11-28","2018-03-29","H",10252,14756,4504,5289.63,4504,"2018-03-01","2022-10-01",56,"2018-03-06","2018-03-18",2559,1057,4284,24,"FLOWING","2018-04-10","InitialPotentialTest","2018-04-10","InitialPotentialTest",21886.17,2,49223,8,15475,2,131.317,2,4.86,10.93,3.44,339197.69,892336,190475,808246,4684.79,2.0352,2035.186,8254,1395,3842,5916.85,2485.75,77736.17,144247,53695,162913,17.26,32.03,11.92,166888.33,389552,101963,343289,1001.33,37.05,86.49,22.64,97654,16905,54938,"PERMIAN BASIN","Delaware Basin","NM",14,"24S",28,"NESE",NA,NA,NA,NA,NA,NA,NA,"MULTIPLE","MULTIPLE",NA,NA,32.2150841,-104.0494565,32.2172376,-104.0325425,589575.477331744,3564672.68086209,-104.067871176949,32.2248533179643,587830.689105934,3565740.42410538,TRUE
"233",30015439930100,"Malaga, churcjh",1374.72347161093,"GUITAR 10 24 28 RB","205H","GUITAR 10 24 28 RB","MATADOR","MATADOR RESOURCES","MATADOR PRODUCTION COMPANY","MTDR","PURPLE SAGE","EDDY (NM)","DELAWARE","DELAWARE",NA,"WOLFCAMP","WOLFCAMP (GAS)","MULTIPLE",2997,"KB",2975.69,14614,9744.26,"GAS","ACTIVE",2,"129756483,129775863","MULTIPLE","MULTIPLE","2017-01-16","2017-05-09","H",10094,14424,4330,5374.11,4330,"2017-04-01","2022-10-01",67,"2017-03-23","2017-04-05",NA,NA,NA,NA,"","","","","",23614,3,37392,3,17382,3,141.684,3,5.45,8.64,4.01,370476.82,969377,208914,836019,4640.08,2.2229,2222.861,4138,313,3378,13220.45,1959.17,93184.83,147335,68629,193490,21.52,34.03,15.85,169568,322776,115772,354688,1017.408,39.16,74.54,26.74,125386,9172,91897,"PERMIAN BASIN","","NM",11,"24S",28,"NWNW",NA,NA,NA,NA,10094,14424,4330,"MULTIPLE","MULTIPLE",NA,NA,32.237163,-104.0661052,32.2363431,-104.0834581,587985.232941964,3567106.43319251,-104.067871176949,32.2248533179643,587830.689105934,3565740.42410538,TRUE
"234",30015440460100,"South #2 (priv. ranch)",2398.10356471467,"CYPRESS","001H","CYPRESS","MARATHON OIL PERMIAN LLC","MARATHON OIL","MARATHON OIL PERMIAN LLC","MRO","PURPLE SAGE","EDDY (NM)","DELAWARE","DELAWARE",NA,"WOLFCAMP","GAS","MULTIPLE",3164,"KB",3146,13922,9116.16,"GAS","ACTIVE",2,"129766355,129775780","MULTIPLE","MULTIPLE","2017-04-06","2017-05-21","H",9640,13862,4222,4798.3,4222,"2017-05-01","2022-11-01",64,"","",NA,NA,NA,NA,"","","","","",46657.17,2,67945,2,35333,2,279.943,2,11.05,16.09,8.37,355235.86,636455,249160,1065836,2554.4,2.1314,2131.415,7345,759,8222,9677.21,1922.99,141890.5,228501,103807,237302,33.61,54.12,24.59,197157.67,327670,142546,473832,1182.946,46.7,77.61,33.76,63996,12987,117514,"PERMIAN BASIN","","NM",9,"23S",27,"SWSW",NA,NA,NA,NA,9640,13862,4222,"MULTIPLE","MULTIPLE",NA,NA,32.313972,-104.2029865,32.313677,-104.1874597,575025.562976184,3575516.93958017,-104.178431554311,32.3197330487401,577332.174181084,3576173.0230021,TRUE
"235",30015440570000,"South #3 (State)",2413.32431882723,"KATHY COLEMAN 14 23S 27E RB","206H","KATHY COLEMAN 14 23S 27E RB","MATADOR","MATADOR RESOURCES","MATADOR PRODUCTION COMPANY","MTDR","PURPLE SAGE","EDDY (NM)","DELAWARE","DELAWARE",NA,"WOLFCAMP","GAS","WOLFCAMP (GAS)",3125,"KB",3105.96,14154,9262.58,"GAS","ACTIVE",1,"129775810","COM","317404","2017-03-15","2017-05-19","H",9556,13988,4432,4786.09,4432,"2017-05-01","2022-10-01",66,"2017-05-04","2017-05-11",NA,NA,NA,NA,"","","","","",47378.67,2,73228,2,35174,2,284.272,2,10.69,16.52,7.94,495646.01,1083990,314981,1204577,3441.45,2.9739,2973.876,9445,962,7735,9818.09,2081.88,169583.33,271514,124331,223448,38.26,61.26,28.05,271589.67,456292,195541,456879,1629.538,61.28,102.95,44.12,108273,11493,92309,"PERMIAN BASIN","Delaware Basin","NM",14,"23S",27,"SENE",NA,NA,NA,NA,9556,13988,4432,"PLAINS MARKETING, L.P.","BP AMERICA INC",48,NA,32.3079084,-104.1533607,32.3074672,-104.1688421,579702.458478695,3574880.59228051,-104.169152806101,32.290761317615,578230.476659929,3572968.15828346,TRUE
"236",30015440580000,"South #3 (State)",1740.1010735722,"KATHY COLEMAN 14 23S 27E RB","208H","KATHY COLEMAN 14 23S 27E RB","MATADOR","MATADOR RESOURCES","MATADOR PRODUCTION COMPANY","MTDR","PURPLE SAGE","EDDY (NM)","DELAWARE","DELAWARE",NA,"WOLFCAMP","WOLFCAMP (GAS)","WOLFCAMP (GAS)",3135,"KB",3115.48,13989,9251.64,"GAS","ACTIVE",1,"129775811","COM","317404","2017-05-25","2017-09-11","H",9560,13821,4261,4550.25,4261,"2017-09-01","2022-10-01",62,"2017-08-22","2017-09-01",NA,NA,NA,NA,"","","","","",29896.5,2,47991,2,21898,2,179.379,2,7.02,11.26,5.14,377799.82,966269,216755,1088323,4457.89,2.2668,2266.799,10196,957,9447,10654.13,2191.57,112385.17,192391,80320,216941,26.38,45.15,18.85,170577.5,327711,115959,395025,1023.465,40.03,76.91,27.21,101918,13256,103106,"PERMIAN BASIN","Delaware Basin","NM",14,"23S",27,"SESE",NA,NA,NA,NA,9560,13821,4261,"PLAINS MARKETING, L.P.","BP AMERICA INC",44.8,NA,32.299114,-104.153506,32.2989903,-104.1682307,579696.477158951,3573905.59856589,-104.169152806101,32.290761317615,578230.476659929,3572968.15828346,TRUE
"237",30015440590000,"South #3 (State)",2378.25627548625,"JOE COLEMAN 13 23S 27E RB","206H","JOE COLEMAN 13 23S 27E RB","MATADOR","MATADOR RESOURCES","MATADOR PRODUCTION COMPANY","MTDR","PURPLE SAGE","EDDY (NM)","DELAWARE","DELAWARE",NA,"WOLFCAMP","GAS","WOLFCAMP (GAS)",3129.3,"KB EST",3106.3,14299,9392.13,"GAS","ACTIVE",1,"129775820","COM","317424","2017-03-17","2017-05-18","H",9561,14115,4554,5336.39,4554,"2017-05-01","2022-10-01",65,"2017-05-03","2017-05-11",NA,NA,NA,NA,"","","","","",44219.33,3,67712,3,32934,3,265.316,3,9.71,14.87,7.23,501753.48,1092429,319682,993059,3417.24,3.0105,3010.521,6768,1282,4427,5279.25,2055.99,137015,222750,99890,182944,30.09,48.91,21.93,262241.17,479971,182246,388286,1573.447,57.58,105.4,40.02,83250,12767,55423,"PERMIAN BASIN","Delaware Basin","NM",14,"23S",27,"SESE",NA,NA,NA,NA,9561,14115,4554,"PLAINS MARKETING, L.P.","BP AMERICA INC",48.2,NA,32.3075308,-104.1533988,32.3076823,-104.1361286,579699.202228189,3574838.70582818,-104.169152806101,32.290761317615,578230.476659929,3572968.15828346,TRUE
"238",30015440600000,"South #3 (State)",1708.21016403431,"JOE COLEMAN 13 23S 27E RB","208H","JOE COLEMAN 13 23S 27E RB","MATADOR","MATADOR RESOURCES","MATADOR PRODUCTION COMPANY","MTDR","PURPLE SAGE","EDDY (NM)","DELAWARE","DELAWARE",NA,"WOLFCAMP","WOLFCAMP (GAS)","WOLFCAMP (GAS)",3135,"KB",3116.36,14312,9443.34,"GAS","ACTIVE",1,"129775821","COM","317424","2017-05-23","2017-09-10","H",9641,14157,4516,5583.06,4516,"2017-09-01","2022-10-01",62,"2017-08-22","2017-09-01",NA,NA,NA,NA,"","","","","",48850.5,2,78783,2,35720,2,293.103,2,10.82,17.45,7.91,639083.34,1562582,378653,1116364,4126.69,3.8345,3834.5,13139,1598,7919,8222.15,2205.57,210359,345432,152787,199898,46.58,76.49,33.83,317265.17,545647,226324,329975,1903.591,70.25,120.83,50.12,180135,18121,104473,"PERMIAN BASIN","Delaware Basin","NM",14,"23S",27,"SESE",NA,NA,NA,NA,9641,14157,4516,"PLAINS MARKETING, L.P.","BP AMERICA INC",45.8,NA,32.2993116,-104.1540601,32.299134,-104.1359935,579644.134792271,3573927.09136214,-104.169152806101,32.290761317615,578230.476659929,3572968.15828346,TRUE
"239",30015440630000,"South #3 (State)",1018.51644340679,"FOREHAND RANCH 22 STATE","009H","FOREHAND RANCH 22 STATE","CAZA OPERATING","CAZA PETROLEUM","CAZA OPERATING, LLC","","PURPLE SAGE","EDDY (NM)","DELAWARE","DELAWARE",NA,"WOLFCAMP","WOLFCAMP (GAS)","WOLFCAMP (GAS)",3167,"KB",3149,16734,9804.43,"GAS","ACTIVE",1,"129775882","COM","314249","2017-04-05","2017-12-24","H",10078,16671,6593,7233.98,6593,"2018-01-01","2022-10-01",56,"2017-12-24","2017-12-24",NA,NA,NA,NA,"","","","","",25180.17,2,78832,3,12306,2,151.081,2,3.82,11.96,1.87,425537.49,1594641,159764,1225641,9981.23,2.5532,2553.225,11062,909,6455,12169.42,6277.02,119759.17,393265,54215,364931,18.16,59.65,8.22,187453.33,643928,80132,551238,1124.72,28.43,97.67,12.15,204320,9489,83345,"PERMIAN BASIN","Delaware Basin","NM",22,"23S",27,"NESW",NA,NA,NA,NA,9735,9804,69,"RIO ENERGY INTERNATIONAL, INC.","VERSADO GAS PROCESSORS,LLC",48.8,NA,32.2895333,-104.1798722,32.2696533,-104.1794316,577222.176537736,3572824.26037147,-104.169152806101,32.290761317615,578230.476659929,3572968.15828346,TRUE
"240",30015440820000,"South #2 (priv. ranch)",2499.4075322271,"MICHAEL COLLINS 11 23S 27E RB","208H","MICHAEL COLLINS 11 23S 27E RB","MATADOR","MATADOR RESOURCES","MATADOR PRODUCTION COMPANY","MTDR","PURPLE SAGE","EDDY (NM)","DELAWARE","DELAWARE",NA,"TOP OF WOLFCAMP","WOLFCAMP (GAS)","WOLFCAMP (GAS)",3117,"KB",3099,13971,9244.69,"GAS","ACTIVE",1,"129783995","COM","317496","2017-06-28","2017-09-20","H",9447,13794,4347,4831.98,4347,"2017-09-01","2022-10-01",62,"2017-09-03","2017-09-10",NA,NA,NA,NA,"","","","","",41596.83,2,61151,2,31405,2,249.581,2,9.57,14.07,7.22,403985.5,967149,242794,1110717,3983.41,2.4239,2423.913,10671,1007,7921,10596.82,1947.17,136480.17,214705,100696,237515,31.4,49.39,23.16,197096.67,330022,142093,436848,1182.58,45.34,75.92,32.69,107675,11888,97485,"PERMIAN BASIN","Delaware Basin","NM",11,"23S",27,"SESE",NA,NA,NA,NA,9447,13794,4347,"PLAINS MARKETING, L.P.","BP AMERICA INC",45.2,NA,32.3130583,-104.1530709,32.3136379,-104.1686956,579725.230221711,3575451.69034751,-104.178431554311,32.3197330487401,577332.174181084,3576173.0230021,TRUE
